day,time(IST),non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs,first_quart,median,third_quart,perc_90
11,15.5,676,0,205.487518310547,394.005645751953,188.518127441406,339.63090113352,339.63090113352,37.8877299652088,1435.48008191658,11.1555602975931,229590.48916626,229590.48916626,343.238,350.14,354.699,360.537
12,11.5,676,0,266.434692382812,596.279846191406,329.845153808594,514.783236802682,514.783236802682,70.9236938950779,5030.1703557227,13.7773899429175,347993.468078613,347993.468078613,529.271,538.969,545.331,552.535
12,12.0,676,0,275.847137451172,623.672668457031,347.825531005859,532.422700238651,532.422700238651,80.5238832423806,6484.09577243255,15.1240514738171,359917.745361328,359917.745361328,550.194,568.524,575.051,581.257
12,12.5,676,0,279.832977294922,629.489013671875,349.656036376953,531.042969111155,531.042969111155,94.6749192150341,8963.34032837324,17.8281089708237,358985.047119141,358985.047119141,438.491,582.275,589.417,595.512
12,13.0,676,0,279.3916015625,627.755432128906,348.363830566406,535.933162756926,535.933162756926,90.5132223963052,8192.64342856301,16.8889012075108,362290.818023682,362290.818023682,485.545,581.57,588.903,595.383
12,13.5,676,0,274.620727539062,610.644165039062,336.0234375,511.572252397707,511.572252397707,89.165266011387,7950.44466288141,17.4296525258114,345822.84262085,345822.84262085,422.711,563.23,570.757,577.12
14,12.0,676,0,277.15283203125,618.880554199219,341.727722167969,497.878594573433,497.878594573433,88.2060214083824,7780.30221269602,17.7163714949333,336565.929931641,336565.929931641,428.043,557.357,575.718,583.294
14,12.5,676,0,281.129760742188,634.49267578125,353.362915039062,483.384670957306,483.384670957306,92.6400115141469,8582.17173334127,19.164863323175,326768.037567139,326768.037567139,435.412,441.239,586.731,594.494
14,13.0,676,0,280.689392089844,610.236877441406,329.547485351562,479.667750747952,479.667750747952,88.9722544147376,7916.0620556408,18.5487255034349,324255.399505615,324255.399505615,434.15,439.871,583.992,592.501
14,13.5,676,0,275.97509765625,612.630004882812,336.654907226562,474.023922846867,474.023922846867,87.6097823271839,7675.47395941655,18.4821436439372,320440.171844482,320440.171844482,423.095,429.368,568.593,576.192
14,14.0,676,0,266.419464111328,567.309204101562,300.889739990234,462.368983342097,462.368983342097,83.5651116686318,6983.1278881909,18.073252030144,312561.432739258,312561.432739258,402.726,515.255,537.327,543.09
14,14.5,676,0,251.330780029297,536.819641113281,285.488861083984,442.053380232591,442.053380232591,75.7237892064242,5734.09225177897,17.1300102188069,298828.085037231,298828.085037231,374.251,483.906,491.754,497.814
14,15.0,676,0,231.645935058594,477.439514160156,245.793579101562,402.704055718416,402.704055718416,58.9706205559092,3477.53408874902,14.6436619444288,272227.941665649,272227.941665649,415.122,426.595,431.657,437.923
14,15.5,676,0,207.643432617188,400.270690917969,192.627258300781,344.152942905765,344.152942905765,39.5744951903775,1566.14066957321,11.4991012008326,232647.389404297,232647.389404297,348.807,355.951,360.45,366.498
15,11.5,676,0,268.458557128906,608.983703613281,340.525146484375,525.394505608011,525.394505608011,69.9947276393395,4899.26189730532,13.3223181613478,355166.685791016,355166.685791016,537.357,546.326,552.796,560.278
15,12.0,676,0,277.837463378906,631.184692382812,353.347229003906,532.957995984681,532.957995984681,84.1747653566799,7085.39112285212,15.7938835688468,360279.605285645,360279.605285645,459.286,574.334,582.031,589.841
15,12.5,676,0,281.8095703125,637.129638671875,355.320068359375,522.028580298791,522.028580298791,98.1039422858909,9624.38349203342,18.7928297392721,352891.320281982,352891.320281982,439.971,584.341,595.411,602.794
15,13.0,676,0,281.369750976562,635.290405273438,353.920654296875,550.825512586966,550.825512586966,88.3793137456613,7810.90309815404,16.0448838563388,372358.046508789,372358.046508789,574.022,589.2,595.694,601.825
15,13.5,676,0,276.685455322266,618.080810546875,341.395355224609,540.380420210799,540.380420210799,82.0787964534949,6736.92882725425,15.189076691838,365297.1640625,365297.1640625,559.128,572.056,578.458,584.855
15,14.0,676,0,267.140594482422,582.765197753906,315.624603271484,515.06507124139,515.06507124139,72.9664617765019,5324.10454418171,14.1664550462801,348183.98815918,348183.98815918,529.749,538.621,544.51,550.797
17,11.5,676,0,269.912719726562,614.488891601562,344.576171875,536.388744737975,536.388744737975,66.5505711776065,4428.97852406567,12.4071528029762,362598.791442871,362598.791442871,544.528,552.253,558.461,566.201
17,12.0,676,0,279.266448974609,636.624328613281,357.357879638672,567.487153634517,567.487153634517,68.1857411384589,4649.29529460092,12.0153805600281,383621.315856934,383621.315856934,575.87,583.545,589.659,596.689
17,12.5,676,0,283.228210449219,642.66259765625,359.434387207031,574.025942650067,574.025942650067,84.0275943420686,7060.63661091523,14.6382921221546,388041.537231445,388041.537231445,590.01,598.426,604.458,610.818
17,13.0,676,0,282.789581298828,640.7470703125,357.957489013672,574.293950458955,574.293950458955,79.6408995049134,6342.67287395171,13.8676194379668,388222.710510254,388222.710510254,588.761,596.843,602.858,608.957
17,13.5,676,0,278.168579101562,623.467041015625,345.298461914062,558.629666390504,558.629666390504,75.2635792694099,5664.60636444275,13.4728933670339,377633.65447998,377633.65447998,571.542,578.813,584.614,590.817
17,14.0,676,0,268.646911621094,588.043029785156,319.396118164062,524.720401741344,524.720401741344,71.1188559998662,5057.89167872971,13.5536670127272,354710.991577148,354710.991577148,537.409,544.599,550.057,556.132
17,14.5,676,0,253.533950805664,544.622192382812,291.088241577148,475.095215453199,475.095215453199,67.7705843389846,4592.85210164742,14.2646320431448,321164.365646362,321164.365646362,488.228,495.681,500.928,507.146
17,15.0,676,0,233.915222167969,484.839599609375,250.924377441406,417.214571078148,417.214571078148,56.1787195336958,3156.04852844565,13.4651863640623,282037.050048828,282037.050048828,426.657,434.182,439.262,445.432
17,15.5,676,0,210.025085449219,407.256469726562,197.231384277344,351.407990111402,351.407990111402,39.865917149884,1589.29135020141,11.3446245594034,237551.801315308,237551.801315308,355.533,362.466,367.043,373.133
18,11.5,676,0,270.6689453125,617.366882324219,346.697937011719,539.072674316767,539.072674316767,67.0119946364914,4490.60742516115,12.4309759758132,364413.127838135,364413.127838135,547.324,555.059,561.257,569.01
18,12.0,676,0,280.009216308594,639.466735839844,359.45751953125,570.246425696379,570.246425696379,68.6401934196267,4711.47615268377,12.0369353189376,385486.583770752,385486.583770752,578.768,586.388,592.533,599.566
